t1,trgt,side,pt,sl
2011-10-05 18:01:11.250,0.013227098927663593,1.0,1,2
2011-10-05 19:40:06.006,0.013810367337338456,1.0,1,2
2011-10-05 19:40:06.006,0.014379798631350447,1.0,1,2
2011-10-05 15:07:39.477,0.015096709023379059,-1.0,1,2
2011-10-05 19:34:52.895,0.016308246557366766,-1.0,1,2
2011-10-05 19:40:06.006,0.017698902988708746,-1.0,1,2
2011-10-05 19:40:06.006,0.01869847046007468,-1.0,1,2
2011-10-05 19:40:06.006,0.019734330822656614,-1.0,1,2
2011-10-05 19:40:06.006,0.02063563853091346,-1.0,1,2
2011-10-05 19:40:06.006,0.021215150930531505,-1.0,1,2
2011-10-05 19:40:06.006,0.02180328448310641,-1.0,1,2
2011-10-05 19:40:06.006,0.022929262205347987,-1.0,1,2
2011-10-06 09:53:20.219,0.02338576341840575,-1.0,1,2
2011-10-06 11:48:20.323,0.024220220909701745,-1.0,1,2
2011-10-06 12:42:59.970,0.0251364502344892,-1.0,1,2
2011-10-06 12:52:13.438,0.025936338168819593,-1.0,1,2
2011-10-06 13:27:56.339,0.026363453762246872,-1.0,1,2
2011-10-06 13:36:12.389,0.02666164364007829,-1.0,1,2
2011-10-06 09:53:20.219,0.02667261568192309,-1.0,1,2
2011-10-06 09:53:20.219,0.026557505268647728,-1.0,1,2
2011-10-06 13:48:33.654,0.026534341091904754,-1.0,1,2
2011-10-06 14:00:40.521,0.026656819775110984,-1.0,1,2
2011-10-06 14:08:47.463,0.026970573272510588,-1.0,1,2
2011-10-06 14:08:47.463,0.027346194830785465,-1.0,1,2
2011-10-06 14:14:13.163,0.027678718982959722,-1.0,1,2
2011-10-06 14:21:33.733,0.027540106590866444,-1.0,1,2
2011-10-06 14:26:15.568,0.027405099001385345,-1.0,1,2
2011-10-06 14:33:10.632,0.027384564955608665,-1.0,1,2
2011-10-06 14:38:42.809,0.027375895941115422,-1.0,1,2
2011-10-06 14:47:35.745,0.02718241611642997,-1.0,1,2
2011-10-06 14:58:56.054,0.026632412825229042,-1.0,1,2
2011-10-06 15:09:08.969,0.02638869208847125,-1.0,1,2
2011-10-06 15:28:09.421,0.02595554332214276,-1.0,1,2
2011-10-06 15:38:00.450,0.02560332102169812,-1.0,1,2
2011-10-06 16:05:49.840,0.025345037078306768,-1.0,1,2
2011-10-06 16:19:13.200,0.02489670740248023,-1.0,1,2
2011-10-06 15:44:28.444,0.024418613325462232,-1.0,1,2
2011-10-06 15:38:00.450,0.023944089779170445,-1.0,1,2
2011-10-06 15:38:00.450,0.02347418648174946,-1.0,1,2
2011-10-06 15:44:28.444,0.023052183965701595,-1.0,1,2
2011-10-06 17:46:12.145,0.022737275086663587,-1.0,1,2
2011-10-06 18:07:16.238,0.02247339895978098,-1.0,1,2
2011-10-06 18:07:16.238,0.022310033353184443,-1.0,1,2
2011-10-06 18:43:45.115,0.022278658716393864,-1.0,1,2
2011-10-06 18:43:45.115,0.02217448859730312,-1.0,1,2
2011-10-06 19:07:27.696,0.022035280994061553,-1.0,1,2
2011-10-06 19:21:23.217,0.022012389210786867,-1.0,1,2
2011-10-06 19:34:15.531,0.02190217824654908,-1.0,1,2
2011-10-06 19:44:24.191,0.021668253703334264,-1.0,1,2
2011-10-06 19:44:24.191,0.021437290481413653,-1.0,1,2
2011-10-06 19:53:13.392,0.021052984630857675,-1.0,1,2
2011-10-06 19:59:01.715,0.020638071890334803,-1.0,1,2
2011-10-06 20:00:19.837,0.020336963124209104,-1.0,1,2
2011-10-06 20:13:57.610,0.020009792018808616,-1.0,1,2
2011-10-06 20:00:19.837,0.019663475416352435,-1.0,1,2
